20_USA-road-d.NY.gr;16.907000064849854;9454.47;9454.470000000001;1.9239464544769366e-16
60_USA-road-d.COL.gr;0.9270000457763672;23914.23;23914.23;0.0
100_USA-road-d.BAY.gr;360.0260000228882;10361.46999999765;0;Inf
140_USA-road-d.NY.gr;360.03599977493286;30179.917739331628;0;Inf
180_USA-road-d.COL.gr;360.05599999427795;29172.55999999999;0;Inf
250_USA-road-d.NY.gr;360.3220000267029;34528.548181818165;0;Inf
350_USA-road-d.COL.gr;360.1470000743866;25355.4025;0;Inf
450_USA-road-d.NY.gr;360.20700001716614;42390.680000000335;0;Inf
550_USA-road-d.COL.gr;360.4260001182556;31033.159999999996;0;Inf
