750_USA-road-d.BAY.gr;21.848999977111816;46226.95;46226.95;0.0
750_USA-road-d.COL.gr;52.62400007247925;39224.0;39224.0;0.0
750_USA-road-d.NY.gr;60.25499987602234;42122.15499999999;43624.92;0.035676356064878616
800_USA-road-d.BAY.gr;60.74399995803833;39776.72999999998;40198.44;0.010601927307750565
800_USA-road-d.COL.gr;60.83800005912781;36886.531678284184;39224.0;0.06336915441393828
800_USA-road-d.NY.gr;60.31499981880188;39213.2213074205;43624.92;0.11250538837380986
850_USA-road-d.BAY.gr;60.74900007247925;39206.75760134467;42201.06;0.07637209965438804
850_USA-road-d.COL.gr;48.91599988937378;29672.760000000002;29672.760000000002;0.0
850_USA-road-d.NY.gr;39.20300006866455;43329.05;43329.05;0.0
900_USA-road-d.BAY.gr;47.16600012779236;54240.21000000001;54240.21;1.3414324196354375e-16
900_USA-road-d.COL.gr;53.31400012969971;29672.760000000002;29672.760000000002;0.0
900_USA-road-d.NY.gr;53.71399998664856;43329.049999999996;43329.049999999996;0.0
950_USA-road-d.BAY.gr;49.64100003242493;54240.20999999999;54240.20999999999;0.0
950_USA-road-d.COL.gr;61.14999985694885;24962.57384615385;29672.76;0.18868992367835816
950_USA-road-d.NY.gr;27.08400011062622;43329.05;43329.05;0.0
1000_USA-road-d.BAY.gr;61.11399984359741;46064.91142857143;48250.0;0.04743498909830277
1000_USA-road-d.COL.gr;65.54899978637695;0.0;7.650827284000114e7;Inf
1000_USA-road-d.NY.gr;61.270999908447266;41068.188240956086;43329.05;0.055051412197171794
1100_USA-road-d.BAY.gr;61.26799988746643;60593.01973296102;82854.98;0.3674013997841579
1100_USA-road-d.COL.gr;61.75;35264.42473816424;8.952181834000048e7;2537.587230748648
1100_USA-road-d.NY.gr;60.75500011444092;58684.75144791269;70089.23000000001;0.19433461454138876
1200_USA-road-d.BAY.gr;61.73700022697449;66886.54581384792;76657.61;0.14608414991777202
1200_USA-road-d.COL.gr;61.93499994277954;0;0;NaN
1200_USA-road-d.NY.gr;44.20800018310547;72565.99;72565.99;0.0
1300_USA-road-d.BAY.gr;61.04900002479553;0;0;NaN
1300_USA-road-d.COL.gr;77.0149998664856;0;0;NaN
1300_USA-road-d.NY.gr;61.80399990081787;63171.650431034504;6.693434692000069e7;1058.563054998444
1400_USA-road-d.BAY.gr;61.90900015830994;72098.40477898771;7.100679850999889e7;983.8594948482555
1400_USA-road-d.COL.gr;62.31599998474121;0;0;NaN
1400_USA-road-d.NY.gr;61.27900004386902;62979.16629116165;67883.94;0.07787930513660477
1500_USA-road-d.BAY.gr;61.29200005531311;68497.29980242411;7.897020310999873e7;1151.895126344878
1500_USA-road-d.COL.gr;61.842000007629395;0;0;NaN
1500_USA-road-d.NY.gr;61.59099984169006;0;0;NaN
1600_USA-road-d.BAY.gr;61.52300000190735;70877.10636864319;8.609971097999865e7;1213.7746344522059
1600_USA-road-d.COL.gr;62.37700009346008;0;0;NaN
1600_USA-road-d.NY.gr;61.94199991226196;60636.30675324674;66475.47;0.09629813488666354
1700_USA-road-d.BAY.gr;61.24600005149841;60655.157685111815;9.412257168999875e7;1550.7653449790917
1700_USA-road-d.COL.gr;63.10800004005432;0;0;NaN
1700_USA-road-d.NY.gr;61.282999992370605;60354.183364737546;66475.47;0.10142273980031796
1800_USA-road-d.BAY.gr;62.06399989128113;61776.96759417044;1.0223514121999866e8;1653.9070827109686
1800_USA-road-d.COL.gr;62.950000047683716;0;0;NaN
1800_USA-road-d.NY.gr;61.896000146865845;0;0;NaN
1900_USA-road-d.BAY.gr;61.573999881744385;68945.26295407406;1.1095596659999856e8;1608.334156487426
1900_USA-road-d.COL.gr;63.23200011253357;0;0;NaN
1900_USA-road-d.NY.gr;64.40599989891052;0;0;NaN
2000_USA-road-d.BAY.gr;70.6710000038147;0;0;NaN
2000_USA-road-d.COL.gr;64.67700004577637;0;0;NaN
2000_USA-road-d.NY.gr;68.92000007629395;0;0;NaN
2100_USA-road-d.BAY.gr;65.52799987792969;0;0;NaN
2100_USA-road-d.COL.gr;63.61500000953674;0;0;NaN
2100_USA-road-d.NY.gr;62.76600003242493;0;0;NaN
2200_USA-road-d.BAY.gr;61.86699986457825;0;0;NaN
2200_USA-road-d.COL.gr;91.38000011444092;0;0;NaN
2200_USA-road-d.NY.gr;62.41000008583069;0;0;NaN
2300_USA-road-d.BAY.gr;61.92199993133545;0;0;NaN
2300_USA-road-d.COL.gr;64.76999998092651;0;0;NaN
2300_USA-road-d.NY.gr;62.914000034332275;0;0;NaN
2400_USA-road-d.BAY.gr;61.914000034332275;0;0;NaN
2400_USA-road-d.COL.gr;64.83599996566772;0;0;NaN
2400_USA-road-d.NY.gr;64.24699997901917;0;0;NaN
2500_USA-road-d.BAY.gr;62.58400011062622;0;0;NaN
2500_USA-road-d.COL.gr;63.60099983215332;0;0;NaN
2500_USA-road-d.NY.gr;65.20899987220764;0;0;NaN
