20_USA-road-d.BAY.gr;6.950999975204468;15332.560000000001;15332.560000000001;0.0
20_USA-road-d.COL.gr;0.502000093460083;7076.52;7076.52;0.0
20_USA-road-d.NY.gr;0.2519998550415039;9454.47;9454.47;0.0
40_USA-road-d.BAY.gr;10.591000080108643;10448.29;0;Inf
40_USA-road-d.COL.gr;10.796000003814697;14119.91;0;Inf
40_USA-road-d.NY.gr;10.381999969482422;15521.19;0;Inf
60_USA-road-d.BAY.gr;10.668999910354614;8075.759999999999;0;Inf
60_USA-road-d.COL.gr;10.410000085830688;23665.52;0;Inf
60_USA-road-d.NY.gr;10.957000017166138;15542.7;0;Inf
80_USA-road-d.BAY.gr;10.986999988555908;9651.97;0;Inf
80_USA-road-d.COL.gr;10.598999977111816;13104.3;0;Inf
80_USA-road-d.NY.gr;10.688999891281128;15542.7;0;Inf
100_USA-road-d.BAY.gr;11.076000213623047;9380.84;0;Inf
100_USA-road-d.COL.gr;11.940999984741211;23507.9;0;Inf
100_USA-road-d.NY.gr;11.062999963760376;18042.84;0;Inf
120_USA-road-d.BAY.gr;10.930999994277954;10734.58;0;Inf
120_USA-road-d.COL.gr;10.509999990463257;23426.83;0;Inf
120_USA-road-d.NY.gr;11.636000156402588;19170.6;0;Inf
140_USA-road-d.BAY.gr;11.91100001335144;12178.0;0;Inf
140_USA-road-d.COL.gr;10.63700008392334;23538.44;0;Inf
140_USA-road-d.NY.gr;12.371999979019165;29464.78;0;Inf
160_USA-road-d.BAY.gr;10.807999849319458;11729.599999999999;0;Inf
160_USA-road-d.COL.gr;11.42900013923645;23033.0;0;Inf
160_USA-road-d.NY.gr;11.597000122070312;19543.0;0;Inf
180_USA-road-d.BAY.gr;11.368000030517578;11501.84;0;Inf
180_USA-road-d.COL.gr;11.579999923706055;27792.9;0;Inf
180_USA-road-d.NY.gr;11.555999994277954;19543.0;0;Inf
200_USA-road-d.BAY.gr;11.496000051498413;11501.84;0;Inf
200_USA-road-d.COL.gr;11.447999954223633;27334.7;0;Inf
200_USA-road-d.NY.gr;13.116000175476074;27835.61;0;Inf
250_USA-road-d.BAY.gr;11.256999969482422;18063.85;0;Inf
250_USA-road-d.COL.gr;11.29699993133545;26268.7;0;Inf
250_USA-road-d.NY.gr;11.274999856948853;34525.13;0;Inf
300_USA-road-d.BAY.gr;11.80299997329712;20649.09;0;Inf
300_USA-road-d.COL.gr;10.79699993133545;26700.0;0;Inf
300_USA-road-d.NY.gr;10.950000047683716;33168.130000000005;0;Inf
350_USA-road-d.BAY.gr;11.065000057220459;20366.79;0;Inf
350_USA-road-d.COL.gr;11.615999937057495;27821.289999999997;0;Inf
350_USA-road-d.NY.gr;11.38100004196167;34892.369999999995;0;Inf
400_USA-road-d.BAY.gr;18.289999961853027;28420.239999999998;0;Inf
400_USA-road-d.COL.gr;12.17900013923645;32286.6;0;Inf
400_USA-road-d.NY.gr;11.332000017166138;34667.61;0;Inf
450_USA-road-d.BAY.gr;11.32200002670288;26760.5;0;Inf
450_USA-road-d.COL.gr;12.960000038146973;32286.6;0;Inf
450_USA-road-d.NY.gr;15.697999954223633;42390.67999999999;0;Inf
500_USA-road-d.BAY.gr;11.882999897003174;31564.94;0;Inf
500_USA-road-d.COL.gr;11.055000066757202;31033.16;0;Inf
500_USA-road-d.NY.gr;11.047999858856201;44581.58;0;Inf
550_USA-road-d.BAY.gr;12.308000087738037;18857.98;0;Inf
550_USA-road-d.COL.gr;11.619999885559082;31033.16;0;Inf
550_USA-road-d.NY.gr;11.410000085830688;43182.9;0;Inf
600_USA-road-d.BAY.gr;13.03600001335144;29303.6;0;Inf
600_USA-road-d.COL.gr;12.490000009536743;31033.16;0;Inf
600_USA-road-d.NY.gr;14.236999988555908;42207.85;0;Inf
