20_USA-road-d.BAY.gr;0.06200003623962402;15332.56;15332.56;0.0
20_USA-road-d.COL.gr;0.039999961853027344;7076.52;7076.52;0.0
20_USA-road-d.NY.gr;0.03900003433227539;9454.47;9454.47;0.0
40_USA-road-d.BAY.gr;0.22799992561340332;12664.33;12664.33;0.0
40_USA-road-d.COL.gr;0.22699999809265137;15058.970000000001;15058.97;1.2079109019712878e-16
40_USA-road-d.NY.gr;0.17799997329711914;17330.1;17330.1;0.0
60_USA-road-d.BAY.gr;0.17400002479553223;10633.33;10633.33;0.0
60_USA-road-d.COL.gr;0.14899992942810059;23914.23;23914.23;0.0
60_USA-road-d.NY.gr;0.22799992561340332;31775.839999999997;31775.839999999997;0.0
80_USA-road-d.BAY.gr;0.43900012969970703;10856.8583536137;10857.06;1.8573180171684606e-5
80_USA-road-d.COL.gr;0.309999942779541;14277.49;14277.489999999998;1.274026039272909e-16
80_USA-road-d.NY.gr;0.5160000324249268;31775.84;31775.84;0.0
100_USA-road-d.BAY.gr;0.7820000648498535;10856.2625;10857.060000000001;7.345990390344577e-5
100_USA-road-d.COL.gr;0.7379999160766602;25320.15;25320.15;0.0
100_USA-road-d.NY.gr;1.301999807357788;33931.04;33931.04;0.0
120_USA-road-d.BAY.gr;1.4869999885559082;12218.979985341937;12218.979985341937;0.0
120_USA-road-d.COL.gr;0.8789999485015869;25582.6;25582.6;0.0
120_USA-road-d.NY.gr;1.000999927520752;30613.079999999998;30613.079999999998;0.0
140_USA-road-d.BAY.gr;1.6589999198913574;15643.66;15643.66;0.0
140_USA-road-d.COL.gr;0.9560000896453857;24651.02;24651.02;0.0
140_USA-road-d.NY.gr;0.878000020980835;33077.93;33079.159999999996;3.718491453352508e-5
160_USA-road-d.BAY.gr;2.567000150680542;13395.74;13395.740000000002;1.3578864650596806e-16
160_USA-road-d.COL.gr;1.247999906539917;24651.02;24651.02;0.0
160_USA-road-d.NY.gr;1.934000015258789;31661.079999999998;31661.079999999998;0.0
180_USA-road-d.BAY.gr;10.083999872207642;13394.403594313571;13395.74;9.977343724327981e-5
180_USA-road-d.COL.gr;2.819000005722046;33704.64;33704.64;0.0
180_USA-road-d.NY.gr;6.432000160217285;30750.739999999998;30750.739999999998;0.0
200_USA-road-d.BAY.gr;5.895999908447266;13394.467272727272;13395.74;9.50188795727142e-5
200_USA-road-d.COL.gr;2.88700008392334;31845.67;31845.67;0.0
200_USA-road-d.NY.gr;3.068000078201294;30595.12;30595.12;0.0
250_USA-road-d.BAY.gr;6.276000022888184;19247.97;19247.969999999998;1.8900584358203554e-16
250_USA-road-d.COL.gr;3.315000057220459;32794.270000000004;32794.270000000004;0.0
250_USA-road-d.NY.gr;2.8350000381469727;37056.16999999997;37057.41;3.346271349776147e-5
300_USA-road-d.BAY.gr;9.600000143051147;21954.18;21954.18;0.0
300_USA-road-d.COL.gr;5.116999864578247;34605.270000000004;34605.270000000004;0.0
300_USA-road-d.NY.gr;10.123000144958496;35792.22999999999;35802.77;0.0002944773209159684
350_USA-road-d.BAY.gr;10.256999969482422;21275.509999999995;21954.18;0.031899117811982215
350_USA-road-d.COL.gr;5.136999845504761;30611.05;30611.05;0.0
350_USA-road-d.NY.gr;5.466000080108643;41712.369999999995;41712.369999999995;0.0
400_USA-road-d.BAY.gr;10.318000078201294;29382.06221170348;32288.36;0.09891401656412266
400_USA-road-d.COL.gr;10.208999872207642;34161.87056466302;39224.0;0.14818068658609226
400_USA-road-d.NY.gr;7.255999803543091;44441.89;44441.89;0.0
450_USA-road-d.BAY.gr;10.365000009536743;27710.650043288555;32288.36;0.1651967727050905
450_USA-road-d.COL.gr;10.266999959945679;33910.46823003414;39224.0;0.1566929637751131
450_USA-road-d.NY.gr;7.003000020980835;47079.0;47080.7;3.6109518044076755e-5
500_USA-road-d.BAY.gr;10.456000089645386;32499.014;38097.93;0.17227956515849993
500_USA-road-d.COL.gr;10.299000024795532;32199.911891891894;40704.479999999996;0.2641177446901523
500_USA-road-d.NY.gr;10.206000089645386;46417.299999999996;48093.44;0.036110243379085104
550_USA-road-d.BAY.gr;10.45300006866455;19133.94142857143;22317.239999999998;0.16636920225307902
550_USA-road-d.COL.gr;10.282999992370605;32117.625999999993;41102.33;0.2797437145572344
550_USA-road-d.NY.gr;10.253999948501587;43384.44799999999;47814.36;0.10210829465895273
600_USA-road-d.BAY.gr;10.47100019454956;29847.257046021386;34849.869999999995;0.16760712538057004
600_USA-road-d.COL.gr;10.3989999294281;0;0;NaN
600_USA-road-d.NY.gr;10.379999876022339;43017.0;47814.36;0.11152242136829627
650_USA-road-d.BAY.gr;10.759000062942505;0;0;NaN
650_USA-road-d.COL.gr;10.549999952316284;0;0;NaN
650_USA-road-d.NY.gr;10.296000003814697;38582.940415120596;43329.05;0.12301057238808615
700_USA-road-d.BAY.gr;10.410000085830688;0.0;2.54520292099999e7;Inf
700_USA-road-d.COL.gr;10.41599988937378;0;0;NaN
700_USA-road-d.NY.gr;10.360000133514404;38584.32;43329.05;0.12297041907178884
750_USA-road-d.BAY.gr;10.398000001907349;0;0;NaN
750_USA-road-d.COL.gr;10.66100001335144;0;0;NaN
750_USA-road-d.NY.gr;10.327000141143799;38485.05125;2.4212424870000213e7;628.138433848395
800_USA-road-d.BAY.gr;10.42199993133545;0;0;NaN
800_USA-road-d.COL.gr;10.549000024795532;0;0;NaN
800_USA-road-d.NY.gr;10.3989999294281;37999.432;2.6182400780000262e7;688.0208458905455
850_USA-road-d.BAY.gr;10.502999782562256;0;0;NaN
